pageid,pagetitle,label,revisionid,timestamp,comment,parentid
30728185,Q29069432,Estero Blanco,2702235,2019-05-16T00:17:34Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766669791
30728190,Q29069437,Cerro Las Estacas,2702235,2019-05-16T00:17:44Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766185764
30728192,Q29069439,Cerro de La Peineta,2702235,2019-05-16T00:17:47Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",775084882
30728193,Q29069440,Cerros San Fernando,2702235,2019-05-16T00:17:49Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",771034390
30728194,Q29069441,Sungai Rinting,2702235,2019-05-16T00:17:51Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",772468917
30728195,Q29069442,Tabatant,2702235,2019-05-16T00:17:53Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766669881
30728197,Q29069444,Sungai Ringgit,2702235,2019-05-16T00:17:57Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766669864
30728198,Q29069445,Lomas La Playa,2702235,2019-05-16T00:17:59Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766185770
30728200,Q29069448,Estrecho Pascua,2702235,2019-05-16T00:18:03Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766669901
30728204,Q29069452,Rio Pangal,2702235,2019-05-16T00:18:10Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",936756270
30728205,Q29069453,Hutan Rizab Rimba Telui,2702235,2019-05-16T00:18:12Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",769344867
30728206,Q29069454,Cerro Calabozo,2702235,2019-05-16T00:18:14Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",771034440
30728207,Q29069455,Khneg Seyala,2702235,2019-05-16T00:18:16Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",767648110
30728208,Q29069456,Rio Pama,2702235,2019-05-16T00:18:18Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",771034418
30728209,Q29069457,Cerro Pancho,2702235,2019-05-16T00:18:20Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",775085061
30728210,Q29069458,Rimba Telui Forest Reserve,2702235,2019-05-16T00:18:22Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",773109546
30728211,Q29069459,Semsiyyat,2702235,2019-05-16T00:18:24Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",772468938
30728212,Q29069460,Laguna Guerrero,2702235,2019-05-16T00:18:26Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",773109531
30728212,Q29069460,Laguna Guerrero,2848912,2019-03-22T00:53:04Z,b'/* wbsetlabel-add:1|en */ Laguna Guerrero',766185785
30728212,Q29069460,Laguna Guerrero,2848912,2019-03-22T00:53:04Z,b'/* wbsetlabel-add:1|es */ Laguna Guerrero',890340787
30728214,Q29069462,Gua Rimau,2702235,2019-05-16T00:18:30Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",771034471
30728218,Q29069466,Cerro Angelina,2702235,2019-05-16T00:18:38Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766185802
30728220,Q29069468,Cerro Aquecollo,2702235,2019-05-16T00:18:42Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",936756076
30728222,Q29069470,Sungai Ribut,2702235,2019-05-16T00:18:46Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766669918
30728225,Q29069473,Cerro El Tres,2702235,2019-05-16T00:18:51Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",775085231
30728226,Q29069474,Sungai Ribu,2702235,2019-05-16T00:18:53Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",769344894
30728228,Q29069476,Rocas Black,2702235,2019-05-16T00:18:57Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",767648137
30728231,Q29069479,Cap Sainte Anne,2702235,2019-05-16T00:19:03Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",773109573
30728236,Q29069484,Bahia Navidad,2702235,2019-05-16T00:19:13Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",773109584
30728237,Q29069485,Retus Protected Forest,2702235,2019-05-16T00:19:15Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766185822
30728238,Q29069486,Cerro Narizon,2702235,2019-05-16T00:19:17Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",771034500
30728239,Q29069487,Roumda,2702235,2019-05-16T00:19:19Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",772468968
30728239,Q29069487,Roumda,2709538,2019-05-05T15:02:46Z,b'/* clientsitelink-remove:1||svwiki */ Roumda',771034487
30728242,Q29069490,Cerros Las Trancas,2702235,2019-05-16T00:19:24Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",767648207
30728243,Q29069491,Khneg el Rhardeg,2702235,2019-05-16T00:19:26Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766185830
30728248,Q29069496,Estero Manco,2702235,2019-05-16T00:19:36Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",773109622
30728252,Q29069500,Estero Nanco,2702235,2019-05-16T00:19:44Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",773109652
30728253,Q29069501,Sungai Resak,2702235,2019-05-16T00:19:46Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",773109761
30728255,Q29069503,Rkheimiyat,2702235,2019-05-16T00:19:50Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",773109668
30728255,Q29069503,Rkheimiyat,2709538,2019-03-29T16:58:13Z,b'/* clientsitelink-remove:1||svwiki */ Rkheimiyat',771034511
30728256,Q29069504,Sungai Renyok,2702235,2019-05-16T00:19:52Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",896881944
30728258,Q29069506,Cerro de Fierro,2702235,2019-05-16T00:19:56Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",772468980
30728263,Q29069511,Oumm et Touyour,2702235,2019-05-16T00:20:06Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",773109788
30728265,Q29069513,Quebrada El Molle,2702235,2019-05-16T00:20:10Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",771034528
30728267,Q29069515,Oumm el Ortor,2702235,2019-05-16T00:20:13Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",769344931
30728268,Q29069516,Estero Huito,2702235,2019-05-16T00:20:15Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766669969
30728269,Q29069517,Sungai Ranting,2702235,2019-05-16T00:20:17Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",772468990
30728270,Q29069518,Cerro La Casa Quemada,2702235,2019-05-16T00:20:19Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",772468997
30728275,Q29069523,Cerro Yerbabuena,2702235,2019-05-16T00:20:27Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",767634632
30728276,Q29069524,Tamourt Oum El Khcheb,2702235,2019-05-16T00:20:29Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766669986
30728278,Q29069526,Isla Diaz,2702235,2019-05-16T00:20:33Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",773109802
30728279,Q29069527,Tinajones,2702235,2019-05-16T00:20:35Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766670005
30728281,Q29069529,Sungai Rening,2702235,2019-05-16T00:20:39Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",772554897
30728287,Q29069535,Cerro Codo,2702235,2019-05-16T00:20:51Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",769344946
30728288,Q29069536,Oumm Arwagen,2702235,2019-05-16T00:20:53Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",772554907
30728289,Q29069537,Sungai Renggol,2702235,2019-05-16T00:20:55Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",877467740
30728292,Q29069540,Cerro San Cosme,2702235,2019-05-16T00:21:00Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",775085415
30728295,Q29069543,Cerro Los Organos,2702235,2019-05-16T00:21:06Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",767634651
30728297,Q29069545,Estero del Medio,2702235,2019-05-16T00:21:10Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",771034560
30728300,Q29069548,Ouassane,2702235,2019-05-16T00:21:16Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",769344961
30728301,Q29069549,Cerro Medanoso,2702235,2019-05-16T00:21:18Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",771034572
30728302,Q29069550,Sungai Rengan,2702235,2019-05-16T00:21:20Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766185893
30728303,Q29069551,Cerros Blanco,2702235,2019-05-16T00:21:22Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",767634689
30728307,Q29069555,Ouadou,2702235,2019-05-16T00:21:29Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766185898
30728309,Q29069557,Estero Meco,2702235,2019-05-16T00:21:33Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",767634698
30728312,Q29069560,Cerro Pescado,2702235,2019-05-16T00:21:39Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",769344982
30728313,Q29069561,Sierra Mayor,2702235,2019-05-16T00:21:41Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",773109852
30728314,Q29069562,Sungai Remu,2702235,2019-05-16T00:21:43Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766185914
30728315,Q29069563,Resbaladero,2702235,2019-05-16T00:21:45Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766185908
30728316,Q29069564,Mzalig,2702235,2019-05-16T00:21:47Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",772554922
30728317,Q29069565,Sungai Rempai,2702235,2019-05-16T00:21:49Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",769344993
30728318,Q29069566,Cerro Mauco,2702235,2019-05-16T00:21:51Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",775085712
30728319,Q29069567,Hans Klink,2702235,2019-05-16T00:21:53Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",772554932
30728322,Q29069570,Sungai Rembus Kechil,2702235,2019-05-16T00:21:59Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",769345002
30728327,Q29069575,Isla Matilde,2702235,2019-05-16T00:22:07Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",773109880
30728330,Q29069578,Cerro Chiqueros,2702235,2019-05-16T00:22:12Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",772554976
30728331,Q29069579,Sungai Rembus,2702235,2019-05-16T00:22:14Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",767634716
30728332,Q29069580,Quebrada Matancilla,2702235,2019-05-16T00:22:16Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",767634729
30728333,Q29069581,Cerro Sal Si Puedes,2702235,2019-05-16T00:22:18Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",773109894
30728338,Q29069586,Tayaret en Noudriya,2702235,2019-05-16T00:22:28Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766670092
30728339,Q29069587,Quebrada de Marquesa,2702235,2019-05-16T00:22:30Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",772554988
30728340,Q29069588,Sungai Rembau,2702235,2019-05-16T00:22:32Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",767634761
30728341,Q29069589,Nouadhfat,2702235,2019-05-16T00:22:34Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",772555001
30728343,Q29069591,Sungai Rembai,2702235,2019-05-16T00:22:38Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766670107
30728345,Q29069593,The Herald,2702235,2019-05-16T00:22:42Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766670124
30728350,Q29069598,Cerro Bonanza,2702235,2019-05-16T00:22:49Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766185927
30728352,Q29069600,Maricunga,2702235,2019-05-16T00:22:53Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",771034597
30728353,Q29069601,Sungai Relong,2702235,2019-05-16T00:22:55Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",775515566
30728355,Q29069603,Ndernaye,2702235,2019-05-16T00:22:59Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",775085890
30728356,Q29069604,Rio Maria Luisa,2702235,2019-05-16T00:23:01Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",775515329
30728357,Q29069605,Sungai Relung,2702235,2019-05-16T00:23:03Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766670171
30728358,Q29069606,"December, 2014 (The Winter's Tale)",2702235,2019-05-16T00:23:05Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766185935
30728360,Q29069608,Eddauas,2702235,2019-05-16T00:23:07Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",771034611
30728362,Q29069610,Sungai Relang,2702235,2019-05-16T00:23:11Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",767634787
30728363,Q29069611,Puerto San Juan,2702235,2019-05-16T00:23:12Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",771034620
30728366,Q29069614,Sungai Relak,2702235,2019-05-16T00:23:18Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",772555021
30728369,Q29069617,Sungai Relok,2702235,2019-05-16T00:23:24Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",771034653
30728370,Q29069618,Quebrada de los Maquis,2702235,2019-05-16T00:23:26Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",775516104
30728371,Q29069619,Cerro El Horcon,2702235,2019-05-16T00:23:28Z,b'',775515728
30728373,Q29069621,Confederation of Paper Industries,2702235,2019-05-16T00:23:32Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",771034667
30728375,Q29069623,Estero Maquis,2702235,2019-05-16T00:23:34Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",769345038
30728376,Q29069624,Cerro Carneros,2702235,2019-05-16T00:23:36Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",773119838
30728378,Q29069626,Sungai Relau,2702235,2019-05-16T00:23:39Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766185958
30728379,Q29069627,Cerro Maquis,2702235,2019-05-16T00:23:41Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766670220
30728380,Q29069628,Cerro El Pajonal,2702235,2019-05-16T00:23:43Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766185943
30728383,Q29069631,Bukit Relau,2702235,2019-05-16T00:23:49Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766170600
30728385,Q29069633,El Mrhader,2702235,2019-05-16T00:23:53Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766170618
30728387,Q29069635,Sungai Relas,2702235,2019-05-16T00:23:57Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",769345056
